group_name,subgroup_name,subsubgroup_name,food_name,kcal,proteins,carbs,carbs_sugar,fats,fats_saturated,fibers,salt,new_name,deleted
eaux et autres boissons,boissons sans alcool,jus,"Jus de pamplemousse (pomélo), maison",39,0.5,9.1,9.1,0.1,0.0,0.1,0.0,"Jus de pamplemousse (pomélo), maison",False
eaux et autres boissons,boissons sans alcool,jus,"Jus de tomate, pur jus, salé à 3 g/L",23,0.9,4.1,4.1,0.2,0.0,0.2,0.3,"Jus de tomate, pur jus, salé à 3 g/L",False
eaux et autres boissons,boissons sans alcool,jus,"Jus de pamplemousse (pomelo), pur jus",42,0.5,8.9,8.9,0.1,0.0,0.2,0.0,"Jus de pamplemousse (pomelo), pur jus",False
eaux et autres boissons,boissons sans alcool,jus,"Jus de citron, pur jus",28,0.4,6.1,2.4,0.3,0.0,0.4,0.1,"Jus de citron, pur jus",False
eaux et autres boissons,boissons sans alcool,jus,"Jus de citron vert, maison",9,0.4,1.7,1.7,0.1,0.0,0.4,0.0,"Jus de citron vert, maison",False
eaux et autres boissons,boissons sans alcool,jus,"Jus de citron vert, pur jus",8,0.2,1.2,1.2,0.2,0.0,0.4,0.0,"Jus de citron vert, pur jus",False
eaux et autres boissons,boissons sans alcool,jus,"Jus de tomate, pur jus, salé à 6g/L",20,0.9,3.3,3.3,0.1,0.1,0.6,0.6,"Jus de tomate, pur jus, salé à 6g/L",False
eaux et autres boissons,boissons sans alcool,jus,"Jus multifruit, à base de jus et purée de fruits",48,0.5,11.5,11.3,0.1,0.0,0.2,0.0,"Jus multifruit, à base de jus et purée de fruits",False
eaux et autres boissons,boissons sans alcool,jus,"Jus de clémentine ou mandarine, pur jus",46,0.7,10.6,10.0,0.1,0.0,0.2,0.0,"Jus de clémentine ou mandarine, pur jus",False
eaux et autres boissons,boissons sans alcool,jus,"Jus multifruit, pur jus, standard",48,0.0,11.2,10.1,0.0,0.0,0.0,0.0,"Jus multifruit, pur jus, standard",False
eaux et autres boissons,boissons sans alcool,jus,"Jus multifruit - base raisin, standard",54,0.5,13.0,13.0,0.0,0.0,0.3,0.0,"Jus multifruit - base raisin, standard",False
eaux et autres boissons,boissons sans alcool,jus,"Jus multifruit - base orange, standard",45,0.7,10.4,10.1,0.2,0.0,0.4,0.1,"Jus multifruit - base orange, standard",False
eaux et autres boissons,boissons sans alcool,jus,"Jus de grenade, frais",47,0.2,11.6,11.6,0.0,0.0,0.0,0.0,"Jus de grenade, frais",False
eaux et autres boissons,boissons sans alcool,jus,"Jus de tomate, pur jus (aliment moyen)",21,0.9,3.7,3.7,0.1,0.0,0.4,0.4,"Jus de tomate, pur jus (aliment moyen)",False
eaux et autres boissons,boissons sans alcool,jus,"Jus multifruit, à base de concentré, standard",48,0.5,11.2,10.8,0.2,0.0,0.6,0.0,"Jus multifruit, à base de concentré, standard",False
eaux et autres boissons,boissons sans alcool,jus,"Jus d'orange, pur jus",45,0.6,9.6,9.6,0.1,0.1,0.3,0.0,"Jus d'orange, pur jus",False
eaux et autres boissons,boissons sans alcool,jus,"Jus multifruit, à base de concentré, multivitaminé",45,0.3,10.8,10.3,0.1,0.1,0.3,0.0,"Jus multifruit, à base de concentré, multivitaminé",False
eaux et autres boissons,boissons sans alcool,jus,"Jus de fruits, pur jus (aliment moyen)",46,0.5,9.3,8.9,0.1,0.0,0.3,0.0,"Jus de fruits, pur jus (aliment moyen)",False
eaux et autres boissons,boissons sans alcool,jus,"Jus d'ananas, pur jus",52,0.4,12.1,12.1,0.1,0.0,0.2,0.0,"Jus d'ananas, pur jus",False
eaux et autres boissons,boissons sans alcool,jus,"Jus de pomme, pur jus",48,0.2,11.4,10.9,0.1,0.0,0.2,0.0,"Jus de pomme, pur jus",False
eaux et autres boissons,boissons sans alcool,jus,"Jus de légumes, pur jus (aliment moyen)",21,0.7,4.7,4.5,0.1,0.0,0.4,0.3,"Jus de légumes, pur jus (aliment moyen)",False
eaux et autres boissons,boissons sans alcool,jus,"Jus de fruits, à base de concentré (aliment moyen)",47,0.5,10.5,10.3,0.1,0.0,0.4,0.0,"Jus de fruits, à base de concentré (aliment moyen)",False
eaux et autres boissons,boissons sans alcool,jus,"Jus d'orange sanguine, pur jus",44,0.6,10.2,9.8,0.1,0.0,0.7,0.0,"Jus d'orange sanguine, pur jus",False
eaux et autres boissons,boissons sans alcool,jus,Smoothie,54,0.6,12.4,11.7,0.3,0.2,1.1,0.0,Smoothie,False
eaux et autres boissons,boissons sans alcool,nectars,Nectar d'abricot,55,0.2,13.7,11.0,0.0,0.0,0.1,0.0,Nectar d'abricot,False
eaux et autres boissons,boissons sans alcool,nectars,Nectar de papaye,57,0.2,13.9,13.9,0.2,0.0,0.6,0.0,Nectar de papaye,False
eaux et autres boissons,boissons sans alcool,nectars,Nectar de poire,60,0.2,14.8,11.4,0.0,0.0,0.4,0.0,Nectar de poire,False
eaux et autres boissons,boissons sans alcool,nectars,"Nectar multifruit, multivitaminé",47,0.2,11.3,10.9,0.1,0.0,0.2,0.0,"Nectar multifruit, multivitaminé",False
eaux et autres boissons,boissons sans alcool,nectars,"Nectar multifruit, standard",49,0.3,11.5,11.0,0.1,0.0,0.3,0.0,"Nectar multifruit, standard",False
eaux et autres boissons,boissons sans alcool,nectars,"Nectar multifruit - base orange, standard",51,0.3,12.2,10.8,0.1,0.1,0.5,0.0,"Nectar multifruit - base orange, standard",False
eaux et autres boissons,boissons sans alcool,nectars,"Nectar, avec édulcorants, allégé en sucres",22,0.2,5.5,5.2,0.0,0.0,0.1,0.0,"Nectar, avec édulcorants, allégé en sucres",False
eaux et autres boissons,boissons sans alcool,nectars,Nectar de pomme,44,0.1,10.9,10.6,0.1,0.0,0.1,0.0,Nectar de pomme,False
eaux et autres boissons,boissons sans alcool,nectars,Nectar de fruit de la passion ou maracuja,62,0.3,15.2,13.0,0.1,0.0,0.0,0.0,Nectar de fruit de la passion ou maracuja,False
eaux et autres boissons,boissons sans alcool,nectars,Nectar de banane,55,0.2,13.6,12.6,0.0,0.0,0.5,0.0,Nectar de banane,False
eaux et autres boissons,boissons sans alcool,nectars,Nectar de goyave,47,0.1,11.3,10.0,0.2,0.0,0.1,0.0,Nectar de goyave,False
eaux et autres boissons,boissons sans alcool,nectars,Nectar de mangue,50,0.2,12.3,11.6,0.1,0.1,0.2,0.0,Nectar de mangue,False
eaux et autres boissons,boissons sans alcool,nectars,Nectar de pêche,49,0.2,12.1,11.9,0.0,0.0,0.3,0.0,Nectar de pêche,False
eaux et autres boissons,boissons sans alcool,nectars,Nectar d'ananas,52,0.1,13.0,11.2,0.0,0.0,0.0,0.0,Nectar d'ananas,False
eaux et autres boissons,boissons sans alcool,nectars,Nectar d'orange,37,0.3,8.8,8.8,0.1,0.0,0.2,0.0,Nectar d'orange,False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Limonade, sucrée",34,0.0,8.4,8.4,0.0,0.0,0.0,0.0,"Limonade, sucrée",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,Eau de coco,15,0.0,3.3,2.5,0.0,0.0,0.0,0.1,Eau de coco,False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson à l'eau minérale ou de source, aromatisée, sucrée",15,0.1,3.5,3.5,0.1,0.0,0.0,0.0,"Boisson à l'eau minérale ou de source, aromatisée, sucrée",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Tonic ou bitter, sucré, avec édulcorants",25,0.0,6.4,6.4,0.0,0.0,0.1,0.0,"Tonic ou bitter, sucré, avec édulcorants",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson au thé, aromatisée, sucrée, avec édulcorants",21,0.0,5.3,5.3,0.0,0.0,0.0,0.0,"Boisson au thé, aromatisée, sucrée, avec édulcorants",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Limonade, sucrée, avec édulcorants",12,0.0,3.0,3.0,0.0,0.0,0.0,0.0,"Limonade, sucrée, avec édulcorants",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Cola, sucré",41,0.1,10.2,10.2,0.1,0.0,0.0,0.0,"Cola, sucré",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson gazeuse aux fruits (de 10 à 50% de jus), sucrée",46,0.1,11.3,9.9,0.0,0.0,0.0,0.0,"Boisson gazeuse aux fruits (de 10 à 50% de jus), sucrée",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson plate aux fruits, (à moins de 10% de jus), non sucrée, avec édulcorants",5,0.1,1.0,1.0,0.1,0.0,0.0,0.0,"Boisson plate aux fruits, (à moins de 10% de jus), non sucrée, avec édulcorants",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson plate aux fruits (à moins de 10% de jus), sucrée",18,0.1,4.4,4.4,0.1,0.0,0.1,0.0,"Boisson plate aux fruits (à moins de 10% de jus), sucrée",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson plate aux fruits (10 à 50% de jus de jus), sucrée, avec édulcorants",24,0.0,6.2,6.2,0.0,0.0,0.0,0.0,"Boisson plate aux fruits (10 à 50% de jus de jus), sucrée, avec édulcorants",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Kombucha, préemballé",9,0.0,1.4,1.4,0.0,0.0,0.0,0.0,"Kombucha, préemballé",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson gazeuse, sans jus de fruit, sucrée",37,0.1,8.7,8.7,0.1,0.0,0.0,0.1,"Boisson gazeuse, sans jus de fruit, sucrée",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson à l'eau minérale ou de source, aromatisée, non sucrée, sans édulcorant",0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,"Boisson à l'eau minérale ou de source, aromatisée, non sucrée, sans édulcorant",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,Boisson rafraîchissante sans alcool (aliment moyen),30,0.1,7.4,7.3,0.0,0.0,0.0,0.0,Boisson rafraîchissante sans alcool (aliment moyen),False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson à l'eau minérale ou de source, aromatisée, non sucrée, avec édulcorants",2,0.1,0.3,0.0,0.1,0.0,0.1,0.0,"Boisson à l'eau minérale ou de source, aromatisée, non sucrée, avec édulcorants",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson gazeuse aux fruits (de 10 à 50% de jus), sucrée, avec édulcorants",15,0.1,3.8,3.6,0.0,0.0,0.0,0.1,"Boisson gazeuse aux fruits (de 10 à 50% de jus), sucrée, avec édulcorants",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Limonade, non sucrée, avec édulcorants",0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,"Limonade, non sucrée, avec édulcorants",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Cola, sucré, avec édulcorants",26,0.0,6.6,6.6,0.0,0.0,0.0,0.0,"Cola, sucré, avec édulcorants",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson gazeuse aux fruits (teneur en jus non spécifiée), sucrée (aliment moyen)",46,0.1,11.2,9.9,0.0,0.0,0.0,0.0,"Boisson gazeuse aux fruits (teneur en jus non spécifiée), sucrée (aliment moyen)",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée",40,0.1,10.0,9.7,0.1,0.0,0.0,0.0,"Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson gazeuse aux fruits (de 10 à 50% de jus), non sucrée, avec édulcorants",5,0.1,1.4,1.3,0.0,0.0,0.0,0.0,"Boisson gazeuse aux fruits (de 10 à 50% de jus), non sucrée, avec édulcorants",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson préparée à partir de sirop à diluer type menthe, fraise, etc, sucré, dilué dans l'eau",31,0.1,7.7,7.7,0.0,0.0,0.0,0.0,"Boisson préparée à partir de sirop à diluer type menthe, fraise, etc, sucré, dilué dans l'eau",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Cola, non sucré, avec édulcorants",1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,"Cola, non sucré, avec édulcorants",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson au thé, aromatisée, teneur en sucre et édulcorant inconnue (aliment moyen)",27,0.0,6.1,5.9,0.0,0.0,0.0,0.1,"Boisson au thé, aromatisée, teneur en sucre et édulcorant inconnue (aliment moyen)",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Cola, teneur en sucre et édulcorant inconnue (aliment moyen)",30,0.1,7.4,7.4,0.1,0.0,0.0,0.0,"Cola, teneur en sucre et édulcorant inconnue (aliment moyen)",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson au thé, aromatisée, non sucrée, avec édulcorants",1,0.0,0.3,0.3,0.0,0.0,0.0,0.1,"Boisson au thé, aromatisée, non sucrée, avec édulcorants",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Cola, sucré, sans caféine",43,0.0,11.0,11.0,0.0,0.0,0.0,0.0,"Cola, sucré, sans caféine",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Cola, non sucré, avec édulcorants, sans caféine",0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,"Cola, non sucré, avec édulcorants, sans caféine",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson au thé, aromatisée, sucrée",27,0.0,6.8,6.5,0.0,0.0,0.0,0.1,"Boisson au thé, aromatisée, sucrée",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson gazeuse, sans jus de fruit, sucrée, avec édulcorants",27,0.0,6.8,6.8,0.0,0.0,0.0,0.0,"Boisson gazeuse, sans jus de fruit, sucrée, avec édulcorants",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson plate aux fruits (10 à 50% de jus), à teneur réduite en sucres",20,0.0,5.2,5.1,0.0,0.0,0.0,0.0,"Boisson plate aux fruits (10 à 50% de jus), à teneur réduite en sucres",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson plate aux fruits (teneur en jus non spécifiée), sucrée",45,0.1,11.2,10.6,0.1,0.0,0.0,0.0,"Boisson plate aux fruits (teneur en jus non spécifiée), sucrée",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson plate aux fruits (10 à 50% de jus), sucrée",41,0.1,10.1,9.8,0.1,0.0,0.0,0.1,"Boisson plate aux fruits (10 à 50% de jus), sucrée",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, avec édulcorants",3,0.1,0.4,0.4,0.1,0.0,0.0,0.0,"Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, avec édulcorants",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson gazeuse à la pomme (de 50 à 99% de fruits), non sucrée",30,0.0,7.5,6.5,0.0,0.0,0.0,0.0,"Boisson gazeuse à la pomme (de 50 à 99% de fruits), non sucrée",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Tonic ou bitter, sucré",33,0.1,8.3,7.4,0.1,0.0,0.0,0.0,"Tonic ou bitter, sucré",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, sans édulcorant",16,0.0,4.2,4.0,0.0,0.0,0.0,0.0,"Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, sans édulcorant",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson énergisante, sucrée",48,0.2,11.9,11.7,0.0,0.0,0.1,0.1,"Boisson énergisante, sucrée",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes sans alcool,"Boisson énergisante, non sucrée, avec édulcorants",4,0.1,1.0,0.4,0.1,0.0,0.0,0.2,"Boisson énergisante, non sucrée, avec édulcorants",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes lactées,Boisson au jus de fruit et au lait,47,0.6,9.6,9.6,0.3,0.2,0.0,0.0,Boisson au jus de fruit et au lait,False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes lactées,"Boisson lactée aromatisée (arôme inconnu), sucrée, au lait partiellement écrémé, enrichie et/ou restaurée en vitamines et/ou minéraux (aliment moyen)",69,2.9,12.1,11.5,1.1,0.7,0.0,0.1,"Boisson lactée aromatisée (arôme inconnu), sucrée, au lait partiellement écrémé, enrichie et/ou restaurée en vitamines et/ou minéraux (aliment moyen)",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes lactées,"Boisson lactée aromatisée au chocolat, sucrée, au lait partiellement écrémé, enrichie et/ou restaurée en vitamines et/ou minéraux",63,2.8,10.8,9.4,1.0,0.7,0.0,0.1,"Boisson lactée aromatisée au chocolat, sucrée, au lait partiellement écrémé, enrichie et/ou restaurée en vitamines et/ou minéraux",False
eaux et autres boissons,boissons sans alcool,boissons rafraîchissantes lactées,"Boisson lactée aromatisée à la fraise, sucrée, au lait partiellement écrémé, enrichie à la vitamine D",52,2.2,10.0,10.0,0.4,0.3,0.0,0.1,"Boisson lactée aromatisée à la fraise, sucrée, au lait partiellement écrémé, enrichie à la vitamine D",False
eaux et autres boissons,boissons sans alcool,boissons végétales,Lait de coco ou Crème de coco,188,1.8,3.4,2.1,18.4,16.5,0.6,0.1,Lait de coco ou Crème de coco,False
eaux et autres boissons,boissons sans alcool,boissons végétales,"Boisson à l'amande, nature, non sucrée, non enrichie, préemballée",36,1.1,0.7,0.0,3.2,0.3,0.0,0.1,"Boisson à l'amande, nature, non sucrée, non enrichie, préemballée",False
eaux et autres boissons,boissons sans alcool,boissons végétales,"Boisson à l'amande, sucrée, enrichie en calcium, préemballée",44,0.7,4.0,3.4,2.8,0.6,0.0,0.1,"Boisson à l'amande, sucrée, enrichie en calcium, préemballée",False
eaux et autres boissons,boissons sans alcool,boissons végétales,"Boisson plate aux fruits (10 à 50% de jus), non sucrée, avec édulcorants",6,0.1,1.4,1.3,0.1,0.0,0.1,0.0,"Boisson plate aux fruits (10 à 50% de jus), non sucrée, avec édulcorants",False
eaux et autres boissons,boissons sans alcool,boissons végétales,"Boisson au soja, nature, non enrichie, préemballée",37,3.3,0.7,0.0,2.1,0.3,0.6,0.1,"Boisson au soja, nature, non enrichie, préemballée",False
eaux et autres boissons,boissons sans alcool,boissons végétales,"Boisson au soja, nature, enrichie en calcium, préemballée",44,3.4,2.2,2.2,2.0,0.3,1.0,0.1,"Boisson au soja, nature, enrichie en calcium, préemballée",False
eaux et autres boissons,boissons sans alcool,boissons végétales,"Boisson au soja, aromatisée, sucrée, non enrichie, préemballée",60,3.0,7.2,6.7,1.9,0.3,0.6,0.1,"Boisson au soja, aromatisée, sucrée, non enrichie, préemballée",False
eaux et autres boissons,boissons sans alcool,boissons végétales,"Boisson au soja, aromatisée, sucrée, enrichie en calcium, préemballée",42,3.0,2.9,2.7,1.8,0.3,1.1,0.1,"Boisson au soja, aromatisée, sucrée, enrichie en calcium, préemballée",False
eaux et autres boissons,boissons sans alcool,boissons végétales,"Boisson au riz, nature, préemballée",53,0.0,10.8,5.6,1.0,0.1,0.0,0.1,"Boisson au riz, nature, préemballée",False
eaux et autres boissons,boissons sans alcool,boissons végétales,"Boisson à base d'avoine, nature, préemballée",42,0.0,7.8,5.0,1.1,0.2,0.0,0.1,"Boisson à base d'avoine, nature, préemballée",False
eaux et autres boissons,boissons sans alcool,boissons végétales,"Boisson à la châtaigne, nature, préemballée",68,0.0,13.5,9.0,1.4,0.2,0.6,0.1,"Boisson à la châtaigne, nature, préemballée",False
eaux et autres boissons,boissons sans alcool,boissons végétales,"Boisson à la noix de coco, nature, préemballée",31,0.0,2.8,2.5,2.1,1.9,0.0,0.1,"Boisson à la noix de coco, nature, préemballée",False
eaux et autres boissons,boissons sans alcool,boissons végétales,"Boisson au soja et jus de fruits concentrés, préemballée",56,2.3,9.5,5.8,1.0,0.0,0.0,0.2,"Boisson au soja et jus de fruits concentrés, préemballée",False
